EventName,Distance_GPc,Coal_Time,Coal_Phase,Declination,RightAscension,Inclination,Mass1,Mass2,Spin_a1,Spin_a2,cos_t1,cos_t2,Polarization
GW340116,2.0792314687237177,523.2721762252229,1.6611488296944281,0.41909333435629303,3.5527698191164885,0.712860755603045,34.33350484258009,31.758318618855636,0.051961663835195515,0.17690312344750908,-0.26418661674309535,0.611527750121779,2.77294665117255
GW340116,1.9065524429364862,359.87926144300076,1.6431192328247295,-0.9358332995287446,0.6201018261667461,1.0805052333915417,36.99849333648573,36.27752932643897,0.421592090654834,0.19272897125165606,0.4694005636412918,0.31037922796167694,0.45992253273029376
GW340116,0.9597776776195335,792.4127432163475,2.104787025332284,0.03271579063787655,4.31379693899554,0.9737285100582763,14.412949783474478,13.168109258719392,0.030996564203823768,0.1223509339913291,-0.5990712081272456,-0.17677851212045642,0.5619961120403817
GW340116,1.7465376120296086,482.2066833454478,2.5093727916714363,0.5716161574894825,0.7713556334907411,1.4581702415335343,22.280607896863156,19.267914342161912,0.4422280535470571,0.026144914717845497,0.8868234675410892,0.8649735018759227,4.4963734068340475
GW340116,1.6474161082832925,449.7188779017043,0.9435333610590942,-0.4571464429072163,3.018519652725484,1.496702696784034,14.232838082284776,10.71129674730217,0.3204882629352679,0.04622685870076307,-0.8143522087063375,0.9662081327458026,6.198218458889535
GW340117,2.143614954791382,126.99477734438713,1.9914265262998916,0.40331374889938565,3.254923459463866,0.24422607892323253,10.642846573185153,9.896110927567081,0.15039756761301426,0.09956169203322496,0.8255617390405409,0.030767971523886883,1.3430610268941798
GW340118,1.2274055691930525,933.0767330474956,4.885540508214336,1.0065569128647653,5.7792636526084324,0.9706239493241311,20.99600915302703,19.222777033156852,0.17538830499624639,0.08385768677864094,-0.8768741883600656,-0.9794551972663763,3.0620227027389544
GW340118,1.9991245979485706,289.4118253780915,3.363584526147269,1.1409984003607394,4.979305384598485,0.2204575648616559,23.956100742734865,22.706097240819968,0.18029019776637273,0.006564497758532656,-0.7062407037094405,-0.5489861048505571,3.5698069424467263
GW340119,2.1941081547256123,360.7442992879344,3.885474990242199,1.2825643217903777,1.9126319453753404,1.372705004708472,36.12408894435016,29.918219854549374,0.10606711032676977,0.058581959719560844,-0.11380158066048593,0.8857578865281215,2.8208154168624366
GW340119,1.6031910104300786,611.2427719159786,0.37190899040580716,0.7647407588365236,3.4376320463244494,2.976193801243175,42.844380119183256,42.295235160872274,0.24693373119186499,0.060076682250478075,0.9953063778882818,-0.7590395559751903,2.4155058718847453
GW340119,1.8116218171975889,751.4649228901765,2.4536693253277746,1.2211554916279934,4.365686252651062,2.5518923162198153,27.073234651561073,24.971286411362648,0.20579860434582353,0.37622714649943184,0.10085666637201673,0.8078221207277418,2.9680800223835138
GW340120,1.9598135340053229,484.9690237894471,3.1818242890861668,-0.7241320510281226,2.6468667792131777,2.5328194521688645,16.365031233301938,15.066581495166519,0.052572023828053316,0.04083825212293299,0.031199789916369514,0.2638565891814737,4.789038463256091
GW340122,1.4099080288643664,66.05152394881408,1.0238685903400482,1.3919956925007893,4.434395042661518,2.5810727829670057,19.537283334573328,17.069333330927407,0.39752676449908,0.17941132113696645,-0.8723284594165064,0.8154251543092674,2.946164542804873
GW340122,2.0681098078643583,214.38154364367313,2.5585149700266148,0.37291022265374996,1.2247899916841924,0.6029445960739802,17.64537312652609,16.01986692759656,0.005334049617993025,0.4955561228878045,0.19526933240511268,0.3805918492811388,1.9658708007283905
GW340124,1.9484388797744934,790.6132113353865,2.092024939402977,1.045341497372914,3.5144808212490344,0.8741927017522831,11.653919183617159,10.310890104633526,0.17836293641318923,0.3682415494226332,-0.05430265392710565,0.3854335541896654,2.638973195307953
GW340124,1.3620053735601196,706.5516667518398,1.0312112233160302,-0.15505973813426532,5.436081845065866,0.9766710414654355,11.72567290207803,8.854582292092099,0.06990412908641797,0.055058949939847945,0.8211766810310617,-0.3973895463762245,3.140290572632558
GW340124,1.6517286044536916,762.887519249141,0.32296416093621066,0.35158840060632857,2.763504077561744,2.6872635449147015,15.609443383043596,12.58721052850801,0.007840937244785656,0.07666013771559785,0.41117057648735117,-0.6050383492440152,4.294134858456854
GW340125,1.2099946243101851,855.901822699506,3.8394024456794447,1.3271449320689954,0.04171943149330091,0.28773169252673003,30.83680421685878,27.014999406410016,0.008550297099151977,0.24286510714879095,0.980895516819099,-0.0760970052337574,4.2088895832821045
GW340125,2.004978052659984,807.6286967733588,2.2415240371801692,0.36466413555142796,0.04566027485581921,1.0504877582302812,24.34503386568352,19.308676141186048,0.21419988235235118,0.19491088324281788,-0.9056882244358377,-0.9150395010572004,0.8921244623016131
GW340125,2.2051691408749927,752.6205540072328,3.8169689670157525,0.9976521159706175,5.391597214696526,0.7054830959865486,12.99973142113548,11.86330155503441,0.47199722247490594,0.48105542707820026,0.14460899180259246,-0.21016043732585474,3.2040264800359806
GW340126,2.0340452541163834,829.9083656184196,3.513241071597788,-1.3709399212094102,5.9803394988365755,1.6394735882454814,8.441570163542853,6.123484049105315,0.24062933517159862,0.24236674645876582,-0.8519244939608028,-0.668031813196709,4.156828421985033
GW340126,2.200396236605121,264.5902723770708,2.6042386932732033,-1.3012493667663225,5.403412413180541,0.5209322368868385,10.040420407569954,5.36999091915395,0.17017577391476357,0.20205189322548156,-0.6980021763739106,-0.6051764836976575,0.2782029203631962
GW340127,2.1832883857930514,187.23542267572014,1.3476077019846133,-1.2816674778917696,4.379748794526854,1.7771914346975934,8.190863692412588,6.628535621478206,0.24625548130056363,0.21729284398211648,-0.11037509569411116,-0.6328431637361945,1.804956945838973
GW340128,1.9677629722621306,810.406659816864,5.211099040409154,-0.2537646964634461,5.327345219004507,2.700750077075255,34.675173614411946,31.70027493719346,0.23389903406488807,0.05736510584803858,-0.965976209150856,-0.6439249959350021,2.1574658536951046
GW340201,1.0211517935742744,861.7722415890993,0.4261632082178797,1.5624933810846882,3.013792560030589,1.037805040451631,23.752238373062756,23.42584662331976,0.24798546972491411,0.03865242259503343,0.4929711774885981,0.6398618744685056,5.050076859679535
GW340202,1.4825041505321428,339.71890494012257,4.8693693244428005,0.01636886685950434,1.7320684949866323,3.122316125360036,17.238102243837474,15.852502415182705,0.22476496115080985,0.1931152032240055,0.21446426486769588,0.8862195936652699,5.580249453993866
GW340202,1.199932619346772,219.36723995554664,2.737009516009172,-0.12095487755078982,1.0883064077019993,1.0181118017201944,9.271503536372839,7.4357345272351845,0.026486433429781603,0.019955859093740785,-0.45304362839004353,-0.7714949079207011,6.1715548154307625
GW340202,2.142415003326612,797.295378844234,3.3713049431533126,0.81377660166378,3.64665398779399,1.8259247339350904,17.884254451102848,13.323324012832447,0.24333543282211326,0.2595258610638661,-0.9436216809740091,0.590320831710724,4.687745858899144
GW340202,1.7843311247424045,427.2262992019373,5.004451237771277,-1.5571705433934462,1.7740977272135983,1.3482251450316833,21.3149724818395,17.638514645578383,0.06919049705598596,0.058217273723712826,0.9558620065214584,0.6716955244299484,1.3085096621939618
GW340203,2.1134084666262902,23.20688620826994,3.2789396126803125,0.024303653966963656,2.2625396425822335,1.4959197996838374,12.207482815235883,9.077936838011084,0.1943784065865867,0.4546993168703952,-0.7160475399648417,0.23517006509740646,2.1205525475276845
GW340203,1.8418036900414139,985.1714874539213,2.8684291731237694,1.1432721781491013,5.345464920140603,2.460514577824734,15.48681831190215,14.263497707448638,0.35881935132669096,0.05295682935370011,0.30984916931854267,0.1563184449234961,0.9471983362743588
GW340203,2.2038937356780486,169.04078807123412,6.189266313640841,-1.4343337813258863,5.988112605342884,1.1673138674291101,10.45259449930132,7.213952891716289,0.20148864723974755,0.09550464992258983,-0.3836161389287498,-0.5226404266077148,0.2003098908805854
GW340204,2.1631801569042923,181.2718136696978,4.655867044635738,0.0014241173043876287,3.461364632259629,0.2688371769427547,35.44490569131228,33.8191292214531,0.1982117677929107,0.4845273644314888,-0.9704694514319104,-0.28073021620519406,5.13730068041347
GW340204,1.7318105194491922,796.0402183263238,2.537087900641641,-1.0224485084488801,1.0013735323198574,1.3689724129721197,35.47496998784752,30.020376499151567,0.02071424655616466,0.20766058366056483,-0.7644725606416896,-0.9337659133682599,5.093198845640469
GW340205,1.6636644657108486,486.19447025536465,0.2698589266939925,-0.8498531765660875,5.79179058235902,0.9842768015980836,7.1510267080376675,5.111751635805112,0.14132953115038038,0.11889413926358089,-0.08722813221397191,0.07372684663997958,0.15000837895635902
GW340205,1.9466988299341232,976.8431202679222,4.933095342451676,1.3939219002649899,2.86161272364756,1.905800317885821,14.260123509791956,11.258628069672985,0.0553384645527043,0.06789857084804954,-0.905611149120869,-0.5600321559357965,5.095370038959264
GW340206,1.8334823332779517,186.04434514700964,1.47213140850127,-1.1815150017056846,5.754464091006345,2.616948171471733,22.541096625245427,19.43576091649575,0.22379614524118527,0.12728055751865897,-0.29242365845610074,-0.180008565211711,2.133121596768528
GW340206,2.1399880036468812,242.3042543190449,0.12660864552234785,-0.7592946183342094,5.817730151574527,2.9899809466082807,45.705521321162344,41.121758634742875,0.0555824116234486,0.09992639203586764,0.2144059817961117,-0.9114352573026883,3.3033309393443475
GW340206,2.005221891592234,693.1542722766902,3.837978271495606,-1.2437366367411837,2.2184240797510055,3.0391360737187174,24.8287396044604,23.61628541264656,0.2255099415934122,0.11139788140170684,-0.6929149727959848,0.39963547159706514,1.4186295650525398
GW340207,1.696559406750724,16.563481810493386,3.0423661004731235,-1.0695405238840072,1.6572881809695168,0.925317749205411,12.685863583925617,10.944200934610855,0.26306045062496286,0.007345648025964574,0.1423377517783479,-0.686024890613782,5.437915521149297
GW340208,1.9265833583345455,317.77767562416835,0.29618068182431884,-0.4283679760765178,3.755046875042718,0.26806831891408245,44.02048705876131,36.37687684633669,0.19967376326483058,0.14639993317155184,0.056344393868500986,-0.04934401282257128,1.6245194202737878
GW340208,1.9416643681342816,670.326349860524,4.25475297920878,1.1295225733620278,3.853536340400707,0.49099104177550745,9.360936853480204,7.307573758637946,0.0862792622627862,0.1223961884879397,-0.1908872922073333,0.8805591204416258,2.3176906677530056
GW340208,1.853420428907184,206.18150251386035,5.241930391485837,-0.2247915553185047,1.4317315846084786,1.339730024237709,15.839811265967512,13.408208905134806,0.12971870852906967,0.21712140735666255,0.30155940722773567,0.09051633075789439,4.726343305491678
GW340209,2.138108861723796,964.9394834298274,3.5780383998755747,1.1363269150853719,5.705182048974389,2.20790797241415,36.908298649871654,35.05171561202378,0.2227113588024568,0.08534878719458436,-0.05466172972083949,0.8945901327003202,2.487875838539378
GW340210,1.8627882366037278,70.47627325896121,2.007924783595108,0.7159163015375505,1.2222943851494414,2.266762489542937,7.481765677905283,6.570326919778244,0.2421341968060624,0.42533142297634763,-0.9011046774028909,-0.5578965673069747,3.45988701889925
GW340210,1.500203140167042,573.5624234977175,3.859101064698615,0.07317889673018829,5.155046117611016,3.103485637484184,23.287896128005844,19.633800898930595,0.10184883895804925,0.07974654646869181,-0.21083363919782877,-0.5241938253714156,3.7155651459871533
GW340211,1.863080389663755,970.8824414525992,4.98211934476875,1.273190384167321,1.7149518925365028,0.7191159916093224,46.342008840162364,44.61358270565716,0.09928502803598552,0.24996990761493174,0.42903410504710865,0.12464618201499528,1.9425789593289613
GW340211,1.8908819225683227,389.9013141868979,3.0856257619800393,-1.1267338544202472,1.5486057916483567,0.00044358025197576036,22.96658393059751,20.259910412762082,0.11997356065091885,0.09128776339945802,-0.4847309444909623,-0.44991364108134424,4.569944515328406
GW340211,0.6322460280752492,498.94354499146374,2.154239027891617,0.6378533185987987,1.9194658744081503,3.040831409984059,12.104826288330628,10.561589557291914,0.05171523187056168,0.04515644146098319,-0.13282824244086272,-0.8650177901698305,2.0106117230643497
GW340212,2.148176445809061,951.345318548521,6.2280390160826755,0.08768914539121342,4.9108821025297855,1.8557502396469665,30.688431962989057,28.021328324429756,0.13820429664673559,0.1001496785426099,-0.15284158041300216,-0.7051196570710558,5.360696867421172
GW340212,1.887475330598435,533.6787860014003,3.860205801450032,0.4494268408322899,5.582562729694904,1.236950080454385,40.35488975589089,35.67746319273918,0.11459125556696712,0.023030198065926127,0.03152795706192968,0.23328844099672275,5.095042429756427
GW340212,2.04420728972898,455.7608761519113,1.850780477451564,-0.7623409588509972,0.9122671726409702,2.7957118253054762,18.31006911939646,17.03261222341699,0.11095056707364381,0.2279389143997138,-0.146685923706474,-0.9357646209689653,3.7759925637839555
GW340212,2.202650015080708,781.5226207098943,5.056768801459038,1.0114329776493713,6.046666219161231,2.0265315748342516,24.68388967455146,20.15484618598898,0.0540217150604847,0.12132862421207008,-0.31691227247747883,-0.6333072070733125,5.657267621491317
GW340212,1.9879583037963953,824.6832464140657,0.5259513851328489,-0.32112928725786616,5.149229152059193,3.0815763825469578,26.75200965941471,24.719481069150056,0.20606261754389008,0.10902331077055832,-0.04106433781990393,0.6892507599275256,2.925857333200671
GW340212,1.8379730422987657,384.5853421433774,4.587357744698485,-0.11857534837376682,3.373285587323619,0.6950705720223228,7.222848244934526,5.90144576056045,0.2921566757459949,0.4393425694225469,0.25300578271259777,0.36315230560514183,0.348601051892037
GW340212,1.2232270725494214,556.3271608503009,3.3058790076439712,-0.473376341636627,4.772228666312918,0.5204822228803271,28.74873018630038,26.508556258248472,0.12611280495359323,0.07512737488500332,-0.5329150964079051,-0.683952832075045,3.590557169335842
GW340213,1.2342341463973079,689.8247751982295,4.884930757935501,-0.23716987281625745,4.112652763353698,2.1164075024525775,43.3691961146216,39.018114158485794,0.18454208221294224,0.024836700655230193,-0.566626007472244,0.42117185789721606,0.2135171858268747
GW340213,1.1306147093325745,176.98525533470755,5.687499313265863,0.4174353641830386,0.34919967526927354,0.3500166437554994,39.13703445570595,36.21129365567381,0.06552780165073677,0.22730592555791979,-0.6464628414231495,0.6476621037810617,6.117558732607951
GW340213,1.5544822296774055,932.6250371465394,2.8267821499262933,-0.08367642680491238,5.765589076328638,1.5318019381294146,11.576256981809376,10.31769383586345,0.36551157628783454,0.1394795166265973,-0.22482104134720415,-0.20394403986816456,1.9808814414848588
GW340214,1.2203595286098796,862.6147818663184,4.982539403600471,-1.3596161124155397,4.180703053752269,2.4589549788424114,24.127673221985997,22.20971705092189,0.05521800088660858,0.44125648554181685,-0.5656482292612433,-0.9131472303937355,4.360712640991279
GW340214,2.188846004055718,231.25693664095192,2.776965876724139,1.0362953768470757,3.7471735523136553,2.8270259330479637,27.81973667211373,25.579433378288293,0.11817807767199828,0.4273120146426196,0.5772872315718245,0.48210901638434306,5.325245498281468
GW340214,1.7889844673664193,730.9928721817948,4.015788142465885,-1.2853077126300385,1.0988612757953904,1.3039799581540699,10.761048346628298,9.03117328515933,0.34976711458223286,0.20111621675046965,0.08456801091699917,0.4309093617013109,0.07715875626315982
GW340215,1.410105078472496,283.57276260411567,2.2082263023157833,0.9928754152835442,5.222393767605101,2.5718264089285867,41.84030717029684,37.08459413080228,0.21343200762752707,0.03235569940802574,0.934244439464801,0.18344078574307565,4.948602809646374
GW340215,2.0828139330865736,521.3974105812255,1.435593032274557,1.4270203422659309,3.607735182952202,2.248592399373466,17.99618927088204,15.111716782177387,0.3793155902926809,0.08067910172826262,-0.2789327945355008,0.6082803732387351,5.988717673104524
GW340216,1.2143762012175219,896.5264528753944,4.597849858962082,-0.6979985579973832,1.9905602163543539,1.489240400000564,34.61290320227545,30.734724063724872,0.020111851344082887,0.17047103753622744,-0.29953303547081184,0.7672898082288484,3.5729119112568015
GW340216,1.8444739765506997,502.03438380034817,5.57082962420414,-0.29684898613409305,1.7200652809246462,0.680611336404838,16.312329457583235,14.287668065337394,0.22546909759838304,0.13330586141858888,0.6387636517513676,-0.6485861880739155,1.6827122183118672
GW340216,1.5453367032202963,334.58162636732567,2.7667931744351626,0.5829371197266866,3.648666253710219,1.651292536114632,38.13248620862767,33.73545753778334,0.16656983659279218,0.20338453221799718,-0.9876614020336444,-0.10333673052327474,3.888368661037647
GW340216,1.5158431136480086,39.130828973685695,5.1169447530372,0.7835110251615665,0.6359683086592939,2.823531206602307,16.712197254021078,16.027180470268686,0.13861448558308206,0.04779511519994242,0.8413495876862945,-0.6538284347014518,4.755707219153095
GW340217,1.5120603502303378,79.18527555764842,3.7199994798209106,-1.0571223044069167,0.8141735606990143,1.0221564484362486,28.201822520277215,26.536709965630383,0.053293010832349386,0.1502419231918809,0.9403057146741495,-0.902468725853689,0.09494414486945792
GW340217,2.1861012176105135,732.0940242361639,1.3916346178638137,0.4837208203402681,0.4876043973668942,0.6128052896331296,12.811383102444323,10.80536002172369,0.12648957612968226,0.2577672627823351,-0.4112561247521376,-0.300359588755783,4.299284412982049
GW340218,1.9687686080567426,994.8707043079947,1.7378825311683899,0.3490837250141634,5.266705885307134,1.5152965008027002,21.340186387269707,19.567567629437463,0.45448511317819473,0.06426558065163537,-0.9617998279532982,-0.7430463339512182,2.3542371549472216
GW340219,1.9475840245263827,702.5857878093478,1.1102917596234896,-1.324383406682733,5.776037405560186,2.1111619223089915,37.59482748231013,36.56274540754655,0.11416060485110335,0.09233863785196283,-0.9604834316355174,-0.5202062204096096,2.597645470113261
GW340220,1.683956766513058,596.308858981999,2.394792968404131,0.30583460004538865,2.1338658398913877,2.4255542759561717,26.528235513410856,23.14511853190111,0.3473803233946866,0.1418779158737954,-0.6009750100030976,0.21327897698539677,0.9956208202074086
GW340220,2.0572138469937093,84.88176807560033,6.068171041802884,0.38363655797223917,1.8887956024016992,0.9605911083269723,41.53290183986148,37.41535372679344,0.1414283257702916,0.07539332947823993,-0.22665772032544923,0.5909419260250507,3.6050485476822733
